"subplot_id","year","speriod","tree_ltr_ld","tree_duff_ld","tree_ltr_depth","tree_duff_depth","tree_ltr_bulkd","tree_duff_bulkd","tree_cover_ttl","tree_cvr_CELE3","tree_cvr_JUOC","tree_cvr_JUOS","tree_cvr_PIED","tree_cvr_PIMO","tree_cvr_PIPO","live_tree_ltr_duff_ld","dead_tree_ltr_duff_ld","tree_ltr_duff_ld","rcode","scode","pcode","ptype","sp_number","treatment","sp_phase"
"PJ-MC-BC005","07","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","005","FI","1"
"PJ-MC-BC005","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","005","FI","1"
"PJ-MC-BC005","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","005","FI","1"
"PJ-MC-BC005","10","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","005","FI","1"
"PJ-MC-BC005","16","001",NA,NA,NA,NA,NA,NA,1.4,0,0,0.8,0,0.6,0,NA,435,435,"PJ","MC","B","CP","005","FI","1"
"PJ-MC-BC006","06","001",3765,1940,2.8,0.8,13.4,24.2,13.8,0,0,9,0,4.8,0,NA,NA,NA,"PJ","MC","B","CP","006","FI","1"
"PJ-MC-BC006","07","001",2024,NA,1,NA,20.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","006","FI","1"
"PJ-MC-BC006","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","006","FI","1"
"PJ-MC-BC006","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","006","FI","1"
"PJ-MC-BC006","10","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","006","FI","1"
"PJ-MC-BC006","16","001",NA,NA,NA,NA,NA,NA,2.4,0,0,2.4,0,0,0,NA,348,348,"PJ","MC","B","CP","006","FI","1"
"PJ-MC-BC008","06","001",2842,136,4.4,0.3,6.5,4.5,6.8,0,0,5.2,0,1.6,0,NA,NA,NA,"PJ","MC","B","CP","008","FI","1"
"PJ-MC-BC008","07","001",2887,NA,3.8,NA,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","008","FI","1"
"PJ-MC-BC008","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","008","FI","1"
"PJ-MC-BC008","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","008","FI","1"
"PJ-MC-BC008","10","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","008","FI","1"
"PJ-MC-BC008","16","001",NA,NA,NA,NA,NA,NA,3.9,0,0,2,0,1.9,0,NA,1577,1577,"PJ","MC","B","CP","008","FI","1"
"PJ-MC-BC009","06","001",26722,12455,7.7,2.1,34.7,59.3,40.1,0,0,27.9,0,12.2,0,NA,NA,NA,"PJ","MC","B","CP","009","FI","2"
"PJ-MC-BC009","07","001",8894,NA,1.5,NA,59.3,NA,3.7,0,0,1.3,0,2.4,0,NA,NA,NA,"PJ","MC","B","CP","009","FI","2"
"PJ-MC-BC009","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","009","FI","2"
"PJ-MC-BC009","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","009","FI","2"
"PJ-MC-BC009","10","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","009","FI","2"
"PJ-MC-BC009","16","001",NA,NA,NA,NA,NA,NA,4.3,0,0,1.8,0,2.5,0,NA,312,312,"PJ","MC","B","CP","009","FI","2"
"PJ-MC-BC010","06","001",14353,1164,3.4,0.2,42.2,58.2,48.6,0,0,33.7,0,14.9,0,NA,NA,NA,"PJ","MC","B","CP","010","FI","3"
"PJ-MC-BC010","07","001",20028,NA,2.5,NA,80.1,NA,4.6,0,0,2.8,0,1.8,0,NA,NA,NA,"PJ","MC","B","CP","010","FI","3"
"PJ-MC-BC010","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","010","FI","3"
"PJ-MC-BC010","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","010","FI","3"
"PJ-MC-BC010","10","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","010","FI","3"
"PJ-MC-BC010","16","001",NA,NA,NA,NA,NA,NA,5,0,0,3.5,0,1.5,0,NA,NA,NA,"PJ","MC","B","CP","010","FI","3"
"PJ-MC-BC012","06","001",11172,997,4,0.5,27.9,19.9,27.3,0,0,18.3,0,9,0,NA,NA,NA,"PJ","MC","B","CP","012","FI","2"
"PJ-MC-BC012","07","001",NA,NA,NA,NA,NA,NA,1,0,0,0.8,0,0.2,0,NA,NA,NA,"PJ","MC","B","CP","012","FI","2"
"PJ-MC-BC012","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","012","FI","2"
"PJ-MC-BC012","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","012","FI","2"
"PJ-MC-BC012","10","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","012","FI","2"
"PJ-MC-BC012","16","001",NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,NA,0,0,"PJ","MC","B","CP","012","FI","2"
"PJ-MC-BC013","06","001",8978,8438,5.8,2.3,15.5,36.7,20.4,0,0,19.8,0,0.6,0,NA,NA,NA,"PJ","MC","B","CP","013","FI","2"
"PJ-MC-BC013","07","001",3097,3833,1.5,1,20.6,38.3,0,0,0,0,0,0,0,NA,NA,NA,"PJ","MC","B","CP","013","FI","2"
"PJ-MC-BC013","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","013","FI","2"
"PJ-MC-BC013","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","013","FI","2"
"PJ-MC-BC013","10","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","013","FI","2"
"PJ-MC-BC013","16","001",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,"PJ","MC","B","CP","013","FI","2"
"PJ-MC-BC017","06","001",4780,7711,4.6,2.1,10.4,36.7,17.9,0,0,15.6,0,2.3,0,NA,NA,NA,"PJ","MC","B","CP","017","FI","2"
"PJ-MC-BC017","07","001",NA,NA,NA,NA,NA,NA,2.3,0,0,2.1,0,0.2,0,NA,NA,NA,"PJ","MC","B","CP","017","FI","2"
"PJ-MC-BC017","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","017","FI","2"
"PJ-MC-BC017","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","017","FI","2"
"PJ-MC-BC017","10","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","017","FI","2"
"PJ-MC-BC017","16","001",NA,NA,NA,NA,NA,NA,1.2,0,0,1.1,0,0.1,0,NA,38,38,"PJ","MC","B","CP","017","FI","2"
"PJ-MC-BC020","06","001",18941,8522,4.8,2.4,39.5,35.5,30.2,0,0,26.9,0,3.3,0,NA,NA,NA,"PJ","MC","B","CP","020","FI","3"
"PJ-MC-BC020","07","001",24848,NA,6,NA,41.4,NA,4.3,0,0,4.3,0,0,0,NA,NA,NA,"PJ","MC","B","CP","020","FI","3"
"PJ-MC-BC020","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","020","FI","3"
"PJ-MC-BC020","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","020","FI","3"
"PJ-MC-BC020","10","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","020","FI","3"
"PJ-MC-BC020","16","001",NA,NA,0,1,NA,NA,4.9,0,0,4.9,0,0,0,NA,NA,NA,"PJ","MC","B","CP","020","FI","3"
"PJ-MC-BC021","06","001",16381,2344,4,0.9,41,26,36.7,0,0,29.3,0,7.4,0,NA,NA,NA,"PJ","MC","B","CP","021","FI","2"
"PJ-MC-BC021","07","001",12084,NA,2.4,NA,50.4,NA,7.5,0,0,6.1,0,1.4,0,NA,NA,NA,"PJ","MC","B","CP","021","FI","2"
"PJ-MC-BC021","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","021","FI","2"
"PJ-MC-BC021","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","021","FI","2"
"PJ-MC-BC021","10","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","021","FI","2"
"PJ-MC-BC021","16","001",NA,NA,NA,NA,NA,NA,7.6,0,0,7.3,0,0.3,0,NA,553,553,"PJ","MC","B","CP","021","FI","2"
"PJ-MC-BC022","06","001",17052,13908,5.2,2.1,32.8,66.2,36.3,0,0,25.7,0,10.6,0,NA,NA,NA,"PJ","MC","B","CP","022","FI","2"
"PJ-MC-BC022","07","001",NA,NA,NA,NA,NA,NA,0.2,0,0,0.2,0,0,0,NA,NA,NA,"PJ","MC","B","CP","022","FI","2"
"PJ-MC-BC022","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","022","FI","2"
"PJ-MC-BC022","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","022","FI","2"
"PJ-MC-BC022","10","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","022","FI","2"
"PJ-MC-BC022","16","001",NA,NA,NA,NA,NA,NA,0.3,0,0,0.3,0,0,0,NA,0,0,"PJ","MC","B","CP","022","FI","2"
"PJ-MC-BC025","06","001",11706,3754,2.9,0.7,40.4,53.6,34.4,0,0,18.4,0,16,0,NA,NA,NA,"PJ","MC","B","CP","025","FI","3"
"PJ-MC-BC025","07","001",8884,NA,1.3,NA,68.3,NA,6.3,0,0,5.4,0,0.9,0,NA,NA,NA,"PJ","MC","B","CP","025","FI","3"
"PJ-MC-BC025","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","025","FI","3"
"PJ-MC-BC025","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","025","FI","3"
"PJ-MC-BC025","10","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","025","FI","3"
"PJ-MC-BC025","16","001",NA,NA,NA,NA,NA,NA,7.3,0,0,5.9,0,1.4,0,NA,NA,NA,"PJ","MC","B","CP","025","FI","3"
"PJ-MC-BC026","06","001",12638,4713,5.3,1.4,23.8,33.7,28.2,0,0,20.3,0,7.9,0,NA,NA,NA,"PJ","MC","B","CP","026","FI","3"
"PJ-MC-BC026","07","001",13065,1797,2.6,0.4,50.2,44.9,10.9,0,0,10.6,0,0.3,0,NA,NA,NA,"PJ","MC","B","CP","026","FI","3"
"PJ-MC-BC026","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","026","FI","3"
"PJ-MC-BC026","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","026","FI","3"
"PJ-MC-BC026","10","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","026","FI","3"
"PJ-MC-BC026","16","001",NA,NA,0,0.3,NA,NA,9,0,0,8.4,0,0.6,0,NA,NA,NA,"PJ","MC","B","CP","026","FI","3"
"PJ-MC-BC030","06","001",14465,15773,4.2,1.4,34.4,112.7,43.5,0,0,25.8,0,17.7,0,NA,NA,NA,"PJ","MC","B","CP","030","FI","3"
"PJ-MC-BC030","07","001",13502,NA,1.5,NA,90,NA,12.6,0,0,8.4,0,4.2,0,NA,NA,NA,"PJ","MC","B","CP","030","FI","3"
"PJ-MC-BC030","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","030","FI","3"
"PJ-MC-BC030","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","030","FI","3"
"PJ-MC-BC030","10","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","030","FI","3"
"PJ-MC-BC030","16","001",NA,NA,0.5,3.5,NA,NA,15.1,0,0,9.9,0,5.2,0,NA,NA,NA,"PJ","MC","B","CP","030","FI","3"
"PJ-MC-BC031","06","001",10466,3816,3.7,0.6,28.3,63.6,29,0,0,20.3,0,8.7,0,NA,NA,NA,"PJ","MC","B","CP","031","FI","2"
"PJ-MC-BC031","07","001",NA,NA,NA,NA,NA,NA,0.6,0,0,0.1,0,0.5,0,NA,NA,NA,"PJ","MC","B","CP","031","FI","2"
"PJ-MC-BC031","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","031","FI","2"
"PJ-MC-BC031","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","031","FI","2"
"PJ-MC-BC031","10","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","031","FI","2"
"PJ-MC-BC031","16","001",NA,NA,NA,NA,NA,NA,1.7,0,0,1.4,0,0.3,0,NA,70,70,"PJ","MC","B","CP","031","FI","2"
"PJ-MC-BC032","06","001",9300,8042,5.8,2.3,16,35,20.7,0,0,16.1,0,4.6,0,NA,NA,NA,"PJ","MC","B","CP","032","FI","2"
"PJ-MC-BC032","07","001",7984,1063,2.2,NA,36.3,NA,1.9,0,0,1.8,0,0.1,0,NA,NA,NA,"PJ","MC","B","CP","032","FI","2"
"PJ-MC-BC032","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","032","FI","2"
"PJ-MC-BC032","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","032","FI","2"
"PJ-MC-BC032","10","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","032","FI","2"
"PJ-MC-BC032","16","001",NA,NA,NA,NA,NA,NA,1.8,0,0,1.7,0,0.1,0,NA,562,562,"PJ","MC","B","CP","032","FI","2"
"PJ-MC-BC034","06","001",14052,3284,5.3,1.2,26.5,27.4,28.8,0,0,18.6,0,10.2,0,NA,NA,NA,"PJ","MC","B","CP","034","FI","2"
"PJ-MC-BC034","07","001",8693,NA,1.5,NA,58,NA,0.2,0,0,0,0,0.2,0,NA,NA,NA,"PJ","MC","B","CP","034","FI","2"
"PJ-MC-BC034","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","034","FI","2"
"PJ-MC-BC034","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","034","FI","2"
"PJ-MC-BC034","10","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","034","FI","2"
"PJ-MC-BC034","16","001",NA,NA,NA,NA,NA,NA,0.3,0,0,0,0,0.3,0,NA,0,0,"PJ","MC","B","CP","034","FI","2"
"PJ-MC-BC036","06","001",19222,12710,5.7,1.9,33.7,66.9,42.6,0,0,16.5,0,26.1,0,NA,NA,NA,"PJ","MC","B","CP","036","FI","2"
"PJ-MC-BC036","07","001",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,"PJ","MC","B","CP","036","FI","2"
"PJ-MC-BC036","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","036","FI","2"
"PJ-MC-BC036","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","036","FI","2"
"PJ-MC-BC036","10","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","036","FI","2"
"PJ-MC-BC036","16","001",NA,NA,NA,NA,NA,NA,0.9,0,0,0.9,0,0,0,NA,43,43,"PJ","MC","B","CP","036","FI","2"
"PJ-MC-BC038","06","001",20230,13255,5.8,33.4,34.9,4,28.1,0,0,21.6,0,6.5,0,NA,NA,NA,"PJ","MC","B","CP","038","FI","2"
"PJ-MC-BC038","07","001",12609,NA,2.5,NA,50.4,NA,0.1,0,0,0.1,0,0,0,NA,NA,NA,"PJ","MC","B","CP","038","FI","2"
"PJ-MC-BC038","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","038","FI","2"
"PJ-MC-BC038","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","038","FI","2"
"PJ-MC-BC038","10","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","B","CP","038","FI","2"
"PJ-MC-BC038","16","001",NA,NA,NA,NA,NA,NA,6.8,0,0,6.7,0,0.1,0,NA,1254,1254,"PJ","MC","B","CP","038","FI","2"
"PJ-MC-CC004","06","001",21847,19975,6.2,2.4,35.2,83.2,60.2,0,0,27.1,0,33.1,0,NA,NA,NA,"PJ","MC","C","CP","004","CO","3"
"PJ-MC-CC004","07","001",NA,NA,4.7,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","004","CO","3"
"PJ-MC-CC004","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","004","CO","3"
"PJ-MC-CC004","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","004","CO","3"
"PJ-MC-CC004","10","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","004","CO","3"
"PJ-MC-CC004","16","001",NA,NA,NA,NA,NA,NA,65.3,0,0,29.4,0,35.9,0,66907,NA,66907,"PJ","MC","C","CP","004","CO","3"
"PJ-MC-CC006","06","001",13934,16362,6,2.4,23.2,68.2,49.2,0,0,16,0,33.2,0,NA,NA,NA,"PJ","MC","C","CP","006","CO","3"
"PJ-MC-CC006","07","001",NA,NA,3.6,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","006","CO","3"
"PJ-MC-CC006","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","006","CO","3"
"PJ-MC-CC006","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","006","CO","3"
"PJ-MC-CC006","10","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","006","CO","3"
"PJ-MC-CC006","16","001",NA,NA,NA,NA,NA,NA,56.5,0,0,22.3,0,34.2,0,32487,NA,32487,"PJ","MC","C","CP","006","CO","3"
"PJ-MC-CC008","06","001",15182,10243,5.7,2.3,26.6,44.5,45.8,0,0,34.8,0,11,0,NA,NA,NA,"PJ","MC","C","CP","008","CO","2"
"PJ-MC-CC008","07","001",NA,NA,4.2,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","008","CO","2"
"PJ-MC-CC008","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","008","CO","2"
"PJ-MC-CC008","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","008","CO","2"
"PJ-MC-CC008","10","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","008","CO","2"
"PJ-MC-CC008","16","001",NA,NA,NA,NA,NA,NA,79.4,0,0,44.2,0,35.2,0,73465,NA,73465,"PJ","MC","C","CP","008","CO","2"
"PJ-MC-CC009","06","001",25516,37597,7.5,3.3,34,113.9,51,0,0,23.6,0,27.4,0,NA,NA,NA,"PJ","MC","C","CP","009","CO","3"
"PJ-MC-CC009","07","001",NA,NA,3.6,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","009","CO","3"
"PJ-MC-CC009","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","009","CO","3"
"PJ-MC-CC009","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","009","CO","3"
"PJ-MC-CC009","10","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","009","CO","3"
"PJ-MC-CC009","16","001",NA,NA,NA,NA,NA,NA,52.6,0,0,23.5,0,29.1,0,38234,NA,38234,"PJ","MC","C","CP","009","CO","3"
"PJ-MC-CC011","06","001",24117,17388,6.4,1.8,37.7,96.6,53.7,0,0,15.4,0,38.3,0,NA,NA,NA,"PJ","MC","C","CP","011","CO","2"
"PJ-MC-CC011","07","001",41736,23714,5.9,1.3,70.7,182.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","011","CO","2"
"PJ-MC-CC011","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","011","CO","2"
"PJ-MC-CC011","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","011","CO","2"
"PJ-MC-CC011","10","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","011","CO","2"
"PJ-MC-CC011","16","001",NA,NA,NA,NA,NA,NA,60.3,0,0,20,0,40.3,0,42664,NA,42664,"PJ","MC","C","CP","011","CO","2"
"PJ-MC-CC015","06","001",191,90,1.3,0.3,1.5,3,2.1,0,0,1.9,0,0.2,0,NA,NA,NA,"PJ","MC","C","CP","015","CO","1"
"PJ-MC-CC015","07","001",NA,NA,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","015","CO","1"
"PJ-MC-CC015","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","015","CO","1"
"PJ-MC-CC015","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","015","CO","1"
"PJ-MC-CC015","10","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","015","CO","1"
"PJ-MC-CC015","16","001",NA,NA,NA,NA,NA,NA,3.5,0,0,3.2,0,0.3,0,1943,NA,1943,"PJ","MC","C","CP","015","CO","1"
"PJ-MC-CC019","06","001",19268,19002,5.7,2.2,33.8,86.4,38.8,0,0,25.4,0,13.4,0,NA,NA,NA,"PJ","MC","C","CP","019","CO","2"
"PJ-MC-CC019","07","001",26235,NA,4.8,0.3,54.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","019","CO","2"
"PJ-MC-CC019","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","019","CO","2"
"PJ-MC-CC019","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","019","CO","2"
"PJ-MC-CC019","10","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","019","CO","2"
"PJ-MC-CC019","16","001",NA,NA,NA,NA,NA,NA,45,0,0,28.4,0,16.6,0,43214,NA,43214,"PJ","MC","C","CP","019","CO","2"
"PJ-MC-CC020","06","001",11048,11050,5.9,2.4,18.7,46,20.5,0,0,12.3,0,8.2,0,NA,NA,NA,"PJ","MC","C","CP","020","CO","2"
"PJ-MC-CC020","07","001",13827,1185,5,0.7,27.7,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","020","CO","2"
"PJ-MC-CC020","08","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","020","CO","2"
"PJ-MC-CC020","09","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","020","CO","2"
"PJ-MC-CC020","10","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ","MC","C","CP","020","CO","2"
"PJ-MC-CC020","16","001",NA,NA,NA,NA,NA,NA,28.2,0,0,11.2,0,17,0,14852,NA,14852,"PJ","MC","C","CP","020","CO","2"
"PJ-MC-CC024","06","001",23233,10465,4.3,0.7,54,149.5,69.2,0,0,23.3,0,45.9,0,NA,NA,NA,"PJ","MC","C","CP","024","CO","3"
